problem_id,link,problem,solution,letter,answer
88dbb94d1c2b747c7e6ce58ee1d61b06,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_23,"Define binary operations $\diamondsuit$ and $\heartsuit$ by \[a \, \diamondsuit \, b = a^{\log_{7}(b)} \qquad \text{and} \qquad a  \, \heartsuit \, b = a^{\frac{1}{\log_{7}(b)}}\] for all real numbers $a$ and $b$ for which these expressions are defined. The sequence $(a_n)$ is defined recursively by $a_3 = 3\, \heartsuit\, 2$ and \[a_n = (n\, \heartsuit\, (n-1)) \,\diamondsuit\, a_{n-1}\] for all integers $n \geq 4$ . To the nearest integer, what is $\log_{7}(a_{2019})$
$\textbf{(A) } 8 \qquad  \textbf{(B) } 9 \qquad \textbf{(C) } 10 \qquad \textbf{(D) } 11 \qquad \textbf{(E) } 12$","By definition, the recursion becomes $a_n = \left(n^{\frac1{\log_7(n-1)}}\right)^{\log_7(a_{n-1})}=n^{\frac{\log_7(a_{n-1})}{\log_7(n-1)}}$ .  By the change of base formula, this reduces to $a_n = n^{\log_{n-1}(a_{n-1})}$ .  Thus, we have $\log_n(a_n) = \log_{n-1}(a_{n-1})$ .  Thus, for each positive integer $m \geq 3$ , the value of $\log_m(a_m)$ must be some constant value $k$
We now compute $k$ from $a_3$ .  It is given that $a_3 = 3\,\heartsuit\,2 = 3^{\frac1{\log_7(2)}}$ , so $k = \log_3(a_3) = \log_3\left(3^{\frac1{\log_7(2)}}\right) = \frac1{\log_7(2)} = \log_2(7)$
Now, we must have $\log_{2019}(a_{2019}) = k = \log_2(7)$ . At this point, we simply switch some bases around. For those who are unfamiliar with logarithms, we can turn the logarithms into fractions which are less intimidating to work with.
$\frac{\log{a_{2019}}}{\log{2019}} = \frac{\log{7}}{\log{2}}\implies \frac{\log{a_{2019}}}{\log{7}} = \frac{\log{2019}}{\log{2}}\implies \log_7(a_{2019}) =\log_2(2019)$
We conclude that $\log_7(a_{2019}) = \log_2(2019) \approx \boxed{11}$",D,11
88dbb94d1c2b747c7e6ce58ee1d61b06,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_23,"Define binary operations $\diamondsuit$ and $\heartsuit$ by \[a \, \diamondsuit \, b = a^{\log_{7}(b)} \qquad \text{and} \qquad a  \, \heartsuit \, b = a^{\frac{1}{\log_{7}(b)}}\] for all real numbers $a$ and $b$ for which these expressions are defined. The sequence $(a_n)$ is defined recursively by $a_3 = 3\, \heartsuit\, 2$ and \[a_n = (n\, \heartsuit\, (n-1)) \,\diamondsuit\, a_{n-1}\] for all integers $n \geq 4$ . To the nearest integer, what is $\log_{7}(a_{2019})$
$\textbf{(A) } 8 \qquad  \textbf{(B) } 9 \qquad \textbf{(C) } 10 \qquad \textbf{(D) } 11 \qquad \textbf{(E) } 12$","Using the recursive definition, $a_4 = (4  \, \heartsuit \, 3) \, \diamondsuit\, (3 \, \heartsuit\, 2)$ or $a_4 = (4^{m})^{k}$ where $m = \frac{1}{\log_{7}(3)}$ and $k = \log_{7}(3^{\frac{1}{\log_{7}(2)}})$ . Using logarithm rules, we can remove the exponent of the 3 so that $k = \frac{\log_{7}(3)}{\log_{7}(2)}$ . Therefore, $a_4 = 4^{\frac{1}{\log_{7}(2)}}$ , which is $4  \, \heartsuit \, 2$
We claim that $a_n = n  \, \heartsuit \, 2$ for all $n \geq 3$ . We can prove this through induction.
Clearly, the base case where $n = 3$ holds.
$a_n = (n\, \heartsuit\, (n-1)) \,\diamondsuit\, ((n-1)  \, \heartsuit \, 2)$
This can be simplified as $a_n = (n^{\log_{n-1}(7)}) \, \diamondsuit \, ((n-1)^{\log_{2}(7)})$
Applying the diamond operation, we can simplify $a_n = n^h$ where $h = \log_{n-1}(7) \cdot \log_{7}(n-1)^{\log_{2}(7)}$ . By using logarithm rules to remove the exponent of $\log_{7}(n-1)$ and after cancelling, $h = \frac{1}{\log_{7}(2)}$
Therefore, $a_n = n^{\frac{1}{\log_{7}(2)}} = n  \, \heartsuit \, 2$ for all $n \geq 3$ , completing the induction.
We have $a_{2019} = 2019^{\log_{2}(7)}$ . Taking $\log_{2019}$ of both sides gives us ${\log_{2019}(a_{2019})} = {\log_{2}(7)}$ . Then, by changing to base $7$ and after cancellation, we arrive at ${\log_{7}(a_{2019})} = {\log_{2}(2019)}$ . Because $2^{11} = 2048$ and $2^{10} = 1024$ , our answer is $\boxed{11}$",D,11
88dbb94d1c2b747c7e6ce58ee1d61b06,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_23,"Define binary operations $\diamondsuit$ and $\heartsuit$ by \[a \, \diamondsuit \, b = a^{\log_{7}(b)} \qquad \text{and} \qquad a  \, \heartsuit \, b = a^{\frac{1}{\log_{7}(b)}}\] for all real numbers $a$ and $b$ for which these expressions are defined. The sequence $(a_n)$ is defined recursively by $a_3 = 3\, \heartsuit\, 2$ and \[a_n = (n\, \heartsuit\, (n-1)) \,\diamondsuit\, a_{n-1}\] for all integers $n \geq 4$ . To the nearest integer, what is $\log_{7}(a_{2019})$
$\textbf{(A) } 8 \qquad  \textbf{(B) } 9 \qquad \textbf{(C) } 10 \qquad \textbf{(D) } 11 \qquad \textbf{(E) } 12$","We are given that \[a_n=(n\, \heartsuit\, (n-1)) \,\diamondsuit\, a_{n-1}\] \[a_n=(n^{\frac{1}{\log_7(n-1)}})^{\log_7(a_{n-1})}\] Since we are asked to find $\log_7(a_{2019})$ , we directly apply \[\log_7(a_n)=\log_7(n^{\frac{1}{\log_7(n-1)}})^{\log_7(a_{n-1})}\] Using the property that $\log_ab^c=c\log_ab$ \[\log_7(a_n)=(\log_7a_{n-1})(\log_7(n^{\frac{1}{\log_7(n-1)}}))\] Now using the property that $\frac{1}{\log_ab}=\log_ba$ \[\log_7(a_n)=(\log_7a_{n-1})(\log_7n^{\log_{n-1}7})\] Once again applying the first property yields \[\log_7(a_n)=(\log_7a_{n-1})(\log_{n-1}7)(\log_7n)\] Rearranging the expression, \[\log_7(a_n)=(\log_7n)(\log_{n-1}7)(\log_7a_{n-1})\]
Now expressing $\log_7a_{n-1}$ in a similar expression as $\log_7a_n$
\[\log_7(a_n)=(\log_7n)(\log_{n-1}7)(\log_7n-1)(\log_{n-2}7)(\log_7a_{n-2})\] \[\log_7(a_n)=(\log_7n)(\log_{n-1}7)(\log_7n-1)(\log_{n-2}7)(\log_7n-2)(\log_{n-3}7)...(\log_74)(\log_37)(\log_7a_3)\]
Because of the fact that $(\log_ab)(\log_ba)=1$ , we can cancel out the terms to get
\[\log_7(a_n)=(\log_7n)(\log_37)(\log_7a_3)\] \[\log_7(a_n)=(\log_7n)(\log_37)(\log_7(3^{\frac{1}{\log_72}}))\] \[\log_7(a_n)=(\log_7n)(\log_37)(\log_27)(\log_73)\] \[\log_7(a_n)=(\log_27)(\log_7n)\]
Using the Chain Rule for Logarithm, $(\log_ab)(\log_bc)=\log_ac$ , yields
\[\log_7(a_n)=(\log_2n)\] Finally, substituting in $n=2019$ , we have \[\log_7(a_{2019})=(\log_22019)\] \[\log_7(a_{2019})\approx11\boxed{11}\]",D,11
911a858e726fd0e0dc391dfa08bfcbf2,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_24,"For how many integers $n$ between $1$ and $50$ , inclusive, is \[\frac{(n^2-1)!}{(n!)^n}\] an integer? (Recall that $0! = 1$ .)
$\textbf{(A) } 31 \qquad \textbf{(B) } 32 \qquad \textbf{(C) } 33 \qquad \textbf{(D) } 34 \qquad \textbf{(E) } 35$","The main insight is that
\[\frac{(n^2)!}{(n!)^{n+1}}\]
is always an integer. This is true because it is precisely the number of ways to split up $n^2$ objects into $n$ unordered groups of size $n$ . Thus,
\[\frac{(n^2-1)!}{(n!)^n}=\frac{(n^2)!}{(n!)^{n+1}}\cdot\frac{n!}{n^2}\]
is an integer if $n^2 \mid n!$ , or in other words, if $\frac{(n-1)!}{n}$ , is an integer. This condition is false precisely when $n=4$ or $n$ is prime, by Wilson's Theorem . There are $15$ primes between $1$ and $50$ , inclusive, so there are $15 + 1 = 16$ terms for which
\[\frac{(n^2-1)!}{(n!)^{n}}\]
is potentially not an integer. It can be easily verified that the above expression is not an integer for $n=4$ as there are more factors of $2$ in the denominator than the numerator. Similarly, it can be verified that the above expression is not an integer for any prime $n=p$ , as there are more factors of p in the denominator than the numerator. Thus all $16$ values of n make the expression not an integer and the answer is $50-16=\boxed{34}$",D,34
911a858e726fd0e0dc391dfa08bfcbf2,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_24,"For how many integers $n$ between $1$ and $50$ , inclusive, is \[\frac{(n^2-1)!}{(n!)^n}\] an integer? (Recall that $0! = 1$ .)
$\textbf{(A) } 31 \qquad \textbf{(B) } 32 \qquad \textbf{(C) } 33 \qquad \textbf{(D) } 34 \qquad \textbf{(E) } 35$","We can use the P-Adic Valuation (more info could be found here: Mathematicial notation ) of n to solve this problem (recall the P-Adic Valuation of 'n' is denoted by $v_p (n)$ and is defined as the greatest power of some prime 'p' that divides n. For example, $v_2 (6)=1$ or $v_7 (245)=2$ .) Using Legendre's formula, we know that :
\[v_p (n!)= \sum_{i=1}^\infty   \lfloor \frac {n}{p^i} \rfloor\]
Seeing factorials involved in the problem, this prompts us to use Legendre's Formula where n is a power of a prime.
We also know that , $v_p (m^n) = n \cdot v_p (m)$ .
Knowing that $a\mid b$ if $v_p (a) \le v_p (b)$ , we have that :
\[n \cdot v_p (n!) \le v_p ((n^2 -1 )!)\] and we must find all n for which this is true.
If we plug in $n=p$ , by Legendre's we get two equations:
\[v_p ((n^2 -1)!) = \sum_{i=1}^\infty  \lfloor \frac {n^2 -1}{p^i} \rfloor = (p-1)+0+...+0 = p-1\]
And we also get :
\[v_p ((n!)^n) = n \cdot v_p (n!)= n \cdot \sum_{i=1}^\infty   \lfloor \frac {n}{p^i} \rfloor = p \cdot ( 1+0+...0) = p\]
But we are asked to prove that $n \cdot v_p (n!) \le v_p ((n^2 -1 )!) \Longrightarrow p \le p-1$ which is false for all 'n' where n is prime.
Now we try the same for $n=p^2$ , where p is a prime. By Legendre we arrive at:
\[v_p ((p^4 -1)!) = p^3 + p^2 + p -3\]
(as $v_p(p^4!) = p^3 + p^2 + p + 1$ and $p^4$ contains 4 factors of $p$ ) and
\[p^2 \cdot v_p (p^2 !) = p^3 + p^2\]
Then we get:
\[p^2 \cdot v_p (p!) \le v_p ((n^4 -1)!) \Longrightarrow p^3 + p^2 \le p^3 + p^2 + p -3\] Which is true for all primes except for 2, so $2^2 = 4$ doesn't work. It can easily be verified that for all $n=p^i$ where $i$ is an integer greater than 2, satisfies the inequality : \[n \cdot v_p (n!) \le v_p ((n^2 -1 )!).\]
Therefore, there are 16 values that don't work and $50-16 = \boxed{34}$ values that work.",D,34
911a858e726fd0e0dc391dfa08bfcbf2,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_24,"For how many integers $n$ between $1$ and $50$ , inclusive, is \[\frac{(n^2-1)!}{(n!)^n}\] an integer? (Recall that $0! = 1$ .)
$\textbf{(A) } 31 \qquad \textbf{(B) } 32 \qquad \textbf{(C) } 33 \qquad \textbf{(D) } 34 \qquad \textbf{(E) } 35$",Notice all $15$ primes don't work as there are $n$ factors of $n$ in the denominator and $n-1$ factors of $n$ in the numerator. Further experimentation finds that $n=4$ does not work as there are 11 factors of 2 in the numerator and 12 in the denominator. We also find that it seems that all other values of $n$ work. So we get $50-15-1=\boxed{34}$ and that happens to be right.,,34
dd1d2bbbe9a7c4283eb656dee5c2117f,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_25,"Let $\triangle A_0B_0C_0$ be a triangle whose angle measures are exactly $59.999^\circ$ $60^\circ$ , and $60.001^\circ$ . For each positive integer $n$ , define $A_n$ to be the foot of the altitude from $A_{n-1}$ to line $B_{n-1}C_{n-1}$ . Likewise, define $B_n$ to be the foot of the altitude from $B_{n-1}$ to line $A_{n-1}C_{n-1}$ , and $C_n$ to be the foot of the altitude from $C_{n-1}$ to line $A_{n-1}B_{n-1}$ . What is the least positive integer $n$ for which $\triangle A_nB_nC_n$ is obtuse?
$\textbf{(A) } 10 \qquad \textbf{(B) }11 \qquad \textbf{(C) } 13\qquad \textbf{(D) } 14 \qquad \textbf{(E) } 15$","For all nonnegative integers $n$ , let $\angle C_nA_nB_n=x_n$ $\angle A_nB_nC_n=y_n$ , and $\angle B_nC_nA_n=z_n$
Note that quadrilateral $A_0B_0A_1B_1$ is cyclic since $\angle A_0A_1B_0=\angle A_0B_1B_0=90^\circ$ ; thus, $\angle A_0A_1B_1=\angle A_0B_0B_1=90^\circ-x_0$ . By a similar argument, $\angle A_0A_1C_1=\angle A_0C_0C_1=90^\circ-x_0$ . Thus, $x_1=\angle A_0A_1B_1+\angle A_0A_1C_1=180^\circ-2x_0$ . By a similar argument, $y_1=180^\circ-2y_0$ and $z_1=180^\circ-2z_0$
Therefore, for any positive integer $n$ , we have $x_n=180^\circ-2x_{n-1}$ (identical recurrence relations can be derived for $y_n$ and $z_n$ ). To find an explicit form for this recurrence, we guess that the constant term is related exponentially to $n$ (and the coefficient of $x_0$ is $(-2)^n$ ). Hence, we let $x_n=pq^n+r+(-2)^nx_0$ . We will solve for $p$ $q$ , and $r$ by iterating the recurrence to obtain $x_1=180^\circ-2x_0$ $x_2=4x_0-180^\circ$ , and $x_3=540-8x_0$ . Letting $n=1,2,3$ respectively, we have \begin{align} pq+r&=180 \\ pq^2+r&=-180 \\ pq^3+r&=540 \end{align}
Subtracting $(1)$ from $(3)$ , we have $pq(q^2-1)=360$ , and subtracting $(1)$ from $(2)$ gives $pq(q-1)=-360$ . Dividing these two equations gives $q+1=-1$ , so $q=-2$ . Substituting back, we get $p=-60$ and $r=60$
We will now prove that for all positive integers $n$ $x_n=-60(-2)^n+60+(-2)^nx_0=(-2)^n(x_0-60)+60$ via induction. Clearly the base case of $n=1$ holds, so it is left to prove that $x_{n+1}=(-2)^{n+1}(x_0-60)+60$ assuming our inductive hypothesis holds for $n$ . Using the recurrence relation, we have \begin{align*} x_{n+1}&=180-2x_n \\ &=180-2((-2)^n(x_0-60)+60) \\ &=(-2)^{n+1}(x_0-60)+60 \end{align*}
Our induction is complete, so for all positive integers $n$ $x_n=(-2)^n(x_0-60)+60$ . Identical equalities hold for $y_n$ and $z_n$
The problem asks for the smallest $n$ such that either $x_n$ $y_n$ , or $z_n$ is greater than $90^\circ$ . WLOG, let $x_0=60^\circ$ $y_0=59.999^\circ$ , and $z_0=60.001^\circ$ . Thus, $x_n=60^\circ$ for all $n$ $y_n=-(-2)^n(0.001)+60$ , and $z_n=(-2)^n(0.001)+60$ . Solving for the smallest possible value of $n$ in each sequence, we find that $n=15$ gives $y_n>90^\circ$ . Therefore, the answer is $\boxed{15}$",E,15
dd1d2bbbe9a7c4283eb656dee5c2117f,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12A_Problems/Problem_25,"Let $\triangle A_0B_0C_0$ be a triangle whose angle measures are exactly $59.999^\circ$ $60^\circ$ , and $60.001^\circ$ . For each positive integer $n$ , define $A_n$ to be the foot of the altitude from $A_{n-1}$ to line $B_{n-1}C_{n-1}$ . Likewise, define $B_n$ to be the foot of the altitude from $B_{n-1}$ to line $A_{n-1}C_{n-1}$ , and $C_n$ to be the foot of the altitude from $C_{n-1}$ to line $A_{n-1}B_{n-1}$ . What is the least positive integer $n$ for which $\triangle A_nB_nC_n$ is obtuse?
$\textbf{(A) } 10 \qquad \textbf{(B) }11 \qquad \textbf{(C) } 13\qquad \textbf{(D) } 14 \qquad \textbf{(E) } 15$","We note that the problem seems quite complicated, but since it is an AMC 12, the difference between the largest angle of $\triangle A_nB_nC_n$ and $60^{\circ}$ (we call this quantity S) most likely reduces to a simpler problem like some repeating sequence. The only obvious sequence (for the answer choices) is a geometric sequence with an integer common ratio. From here, we get that $S_n=0.001S^n$ and we need $S_n>30$ . The first power of two greater than $30,000$ is $2^{15}$ thus our answer is $\boxed{15}$",E,15
b466309ecc2d95ae7e7053ca2baa14ff,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_2,"Consider the statement, ""If $n$ is not prime, then $n-2$ is prime."" Which of the following values of $n$ is a counterexample to this statement?
$\textbf{(A) } 11 \qquad \textbf{(B) } 15 \qquad \textbf{(C) } 19 \qquad \textbf{(D) } 21 \qquad \textbf{(E) } 27$","Since a counterexample must be a value of $n$ which is not prime, $n$ must be composite, so we eliminate $\text{A}$ and $\text{C}$ . Now we subtract $2$ from the remaining answer choices, and we see that the only time $n-2$ is not prime is when $n = \boxed{27}$",E,27
42a78e10a596f2d8e6a99c199120eb4d,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_4,"There is a positive integer $n$ such that $(n+1)! + (n+2)! = n! \cdot 440$ . What is the sum of the digits of $n$
$\textbf{(A) }3\qquad\textbf{(B) }8\qquad\textbf{(C) }10\qquad\textbf{(D) }11\qquad\textbf{(E) }12$","\[\begin{split}& (n+1)n! + (n+2)(n+1)n! = 440 \cdot n! \\ \Rightarrow \ &n![n+1 + (n+2)(n+1)] = 440 \cdot n! \\ \Rightarrow \ &n + 1 + n^2 + 3n + 2 = 440 \\ \Rightarrow \ &n^2 + 4n - 437 = 0\end{split}\]
Solving by the quadratic formula, $n = \frac{-4\pm \sqrt{16+437\cdot4}}{2} = \frac{-4\pm 42}{2} = \frac{38}{2} = 19$ (since clearly $n \geq 0$ ). The answer is therefore $1 + 9 = \boxed{10}$",C,10
42a78e10a596f2d8e6a99c199120eb4d,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_4,"There is a positive integer $n$ such that $(n+1)! + (n+2)! = n! \cdot 440$ . What is the sum of the digits of $n$
$\textbf{(A) }3\qquad\textbf{(B) }8\qquad\textbf{(C) }10\qquad\textbf{(D) }11\qquad\textbf{(E) }12$","Dividing both sides by $n!$ gives \[(n+1)+(n+2)(n+1)=440 \Rightarrow n^2+4n-437=0 \Rightarrow (n-19)(n+23)=0.\] Since $n$ is non-negative, $n=19$ . The answer is $1 + 9 = \boxed{10}$",C,10
42a78e10a596f2d8e6a99c199120eb4d,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_4,"There is a positive integer $n$ such that $(n+1)! + (n+2)! = n! \cdot 440$ . What is the sum of the digits of $n$
$\textbf{(A) }3\qquad\textbf{(B) }8\qquad\textbf{(C) }10\qquad\textbf{(D) }11\qquad\textbf{(E) }12$","Dividing both sides by $n!$ as before gives $(n+1)+(n+1)(n+2)=440$ . Now factor out $(n+1)$ , giving $(n+1)(n+3)=440$ . By considering the prime factorization of $440$ , a bit of experimentation gives us $n+1=20$ and $n+3=22$ , so $n=19$ , so the answer is $1 + 9 = \boxed{10}$",C,10
42a78e10a596f2d8e6a99c199120eb4d,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_4,"There is a positive integer $n$ such that $(n+1)! + (n+2)! = n! \cdot 440$ . What is the sum of the digits of $n$
$\textbf{(A) }3\qquad\textbf{(B) }8\qquad\textbf{(C) }10\qquad\textbf{(D) }11\qquad\textbf{(E) }12$","Since $(n+1)! + (n+2)! = (n+1)n! + (n+2)(n+1)n! = 440 \cdot n!$ , the result can be factored into $(n+1)(n+3)n!=440 \cdot n!$ and divided by $n!$ on both sides to get $(n+1)(n+3)=440$ . From there, it is easier to complete the square with the quadratic $(n+1)(n+3) = n^2 + 4n + 3$ , so $n^2+4n+4=441 \Rightarrow (n+2)^2=441$ . Solving for $n$ results in $n=19,-23$ , and since $n>0$ $n=19$ and the answer is $1 + 9 = \boxed{10}$",C,10
42a78e10a596f2d8e6a99c199120eb4d,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_4,"There is a positive integer $n$ such that $(n+1)! + (n+2)! = n! \cdot 440$ . What is the sum of the digits of $n$
$\textbf{(A) }3\qquad\textbf{(B) }8\qquad\textbf{(C) }10\qquad\textbf{(D) }11\qquad\textbf{(E) }12$","Rewrite $(n+1)! + (n+2)! = 440 \cdot n!$ as $(n+1)n! + (n+2)(n+1)n! = 440 \cdot n!.$ Factoring out the $n!$ we get $n!(n + 1 + (n+1)(n+2)) = 440 \cdot n!.$ Expand this to get $n!(n^2 + 4n + 3) = 440 \cdot n!.$ Factor this and divide by $n!$ to get $(n + 1)(n + 3) = 440.$ If we take the prime factorization of $440$ we see that it is $2^3 * 5 * 11.$ Intuitively, we can find that $n + 1 = 20$ and $n + 3 = 22.$ Therefore, $n = 19.$ Since the problem asks for the sum of the didgits of $n$ , we finally calculate $1 + 9 = 10$ and get answer choice $\boxed{10}$",C,10
d623a36ca4900dd839c7f5e63fcae3a2,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_5,"Each piece of candy in a store costs a whole number of cents. Casper has exactly enough money to buy either $12$ pieces of red candy, $14$ pieces of green candy, $15$ pieces of blue candy, or $n$ pieces of purple candy. A piece of purple candy costs $20$ cents. What is the smallest possible value of $n$
$\textbf{(A) } 18 \qquad \textbf{(B) } 21 \qquad \textbf{(C) } 24\qquad \textbf{(D) } 25 \qquad \textbf{(E) } 28$","If he has enough money to buy $12$ pieces of red candy, $14$ pieces of green candy, and $15$ pieces of blue candy, then the smallest amount of money he could have is $\text{lcm}{(12,14,15)} = 420$ cents. Since a piece of purple candy costs $20$ cents, the smallest possible value of $n$ is $\frac{420}{20} = \boxed{21}$",B,21
d623a36ca4900dd839c7f5e63fcae3a2,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_5,"Each piece of candy in a store costs a whole number of cents. Casper has exactly enough money to buy either $12$ pieces of red candy, $14$ pieces of green candy, $15$ pieces of blue candy, or $n$ pieces of purple candy. A piece of purple candy costs $20$ cents. What is the smallest possible value of $n$
$\textbf{(A) } 18 \qquad \textbf{(B) } 21 \qquad \textbf{(C) } 24\qquad \textbf{(D) } 25 \qquad \textbf{(E) } 28$","We simply need to find a value of $20n$ that is divisible by $12$ $14$ , and $15$ . Observe that $20 \cdot 18$ is divisible by $12$ and $15$ , but not $14$ $20 \cdot 21$ is divisible by $12$ $14$ , and $15$ , meaning that we have exact change (in this case, $420$ cents) to buy each type of candy, so the minimum value of $n$ is $\boxed{21}$",B,21
d623a36ca4900dd839c7f5e63fcae3a2,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_5,"Each piece of candy in a store costs a whole number of cents. Casper has exactly enough money to buy either $12$ pieces of red candy, $14$ pieces of green candy, $15$ pieces of blue candy, or $n$ pieces of purple candy. A piece of purple candy costs $20$ cents. What is the smallest possible value of $n$
$\textbf{(A) } 18 \qquad \textbf{(B) } 21 \qquad \textbf{(C) } 24\qquad \textbf{(D) } 25 \qquad \textbf{(E) } 28$","We can notice that the number of purple candy times $20$ has to be divisible by $7$ , because of the $14$ green candies, and $3$ , because of the $12$ red candies. $7\cdot3=21$ , so the answer has to be $\boxed{21}$",B,21
e0b3c31612a40c13e296f56957dd64ab,https://artofproblemsolving.com/wiki/index.php/2019_AMC_12B_Problems/Problem_6,"In a given plane, points $A$ and $B$ are $10$ units apart. How many points $C$ are there in the plane such that the perimeter of $\triangle ABC$ is $50$ units and the area of $\triangle ABC$ is $100$ square units?
$\textbf{(A) }0\qquad\textbf{(B) }2\qquad\textbf{(C) }4\qquad\textbf{(D) }8\qquad\textbf{(E) }\text{infinitely many}$","Notice that whatever point we pick for $C$ $AB$ will be the base of the triangle. Without loss of generality, let points $A$ and $B$ be $(0,0)$ and $(10,0)$ , since for any other combination of points, we can just rotate the plane to make them $(0,0)$ and $(10,0)$ under a new coordinate system. When we pick point $C$ , we have to make sure that its $y$ -coordinate is $\pm20$ , because that's the only way the area of the triangle can be $100$
Now when the perimeter is minimized, by symmetry, we put $C$ in the middle, at $(5, 20)$ . We can easily see that $AC$ and $BC$ will both be $\sqrt{20^2+5^2} = \sqrt{425}$ . The perimeter of this minimal triangle is $2\sqrt{425} + 10$ , which is larger than $50$ . Since the minimum perimeter is greater than $50$ , there is no triangle that satisfies the condition, giving us $\boxed{0}$",A,0
